Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1740036352910,3228,3228,3228,3228,3228,3228,3228,3228,55.414703369140625,55.845115661621094,55.87306213378906,56.616798400878906,54.226478576660156,54.272029876708984,55.459320068359375,54.08415985107422,56.621299743652344,55.056434631347656,100,100,30.000001907348633,23.809524536132813,14.285715103149414,4.761904716491699,0,0,18.547422409057617,17179869184,9663676416,11958337536,8185708544
200,1740036353116,3228,3228,3228,3228,3228,3228,3228,3228,55.414703369140625,55.845115661621094,55.87306213378906,56.616798400878906,54.226478576660156,54.272029876708984,55.459320068359375,54.08415985107422,56.621299743652344,55.056434631347656,95.45454406738281,100,33.333335876464844,21.052631378173828,33.333335876464844,5,0,0,17.067272186279297,17179869184,9663676416,11958337536,8185708544
204,1740036353317,3228,3228,3228,3228,3228,3228,3228,3228,55.414703369140625,55.845115661621094,55.87306213378906,56.616798400878906,54.226478576660156,54.272029876708984,55.459320068359375,54.08415985107422,56.621299743652344,55.056434631347656,100,100,30.000001907348633,20,30.000001907348633,5.263157844543457,0,0,17.067272186279297,17179869184,9663676416,11958337536,8185708544
204,1740036353522,3228,3228,3228,3228,3228,3228,3228,3228,55.414703369140625,55.845115661621094,55.87306213378906,56.616798400878906,54.226478576660156,54.272029876708984,55.459320068359375,54.08415985107422,56.621299743652344,55.056434631347656,100,100,45.45454788208008,22.72727394104004,9.523809432983398,4.761904716491699,0,0,17.067272186279297,17179869184,9663676416,11958337536,8185708544
204,1740036353727,3228,3228,3228,3228,3228,3228,3228,3228,55.461769104003906,55.721534729003906,55.48486328125,56.3442497253418,54.37946319580078,54.386104583740234,55.16486740112305,53.8504524230957,56.76283645629883,55.02632141113281,100,100,33.333335876464844,25,20,14.285715103149414,13.636363983154297,0,17.067272186279297,17179869184,9663676416,11952259072,8185708544
201,1740036353932,3228,3228,3228,3228,3228,3228,3228,3228,55.461769104003906,55.721534729003906,55.48486328125,56.3442497253418,54.37946319580078,54.386104583740234,55.16486740112305,53.8504524230957,56.76283645629883,55.02632141113281,100,100,30.000001907348633,15.000000953674316,9.523809432983398,5,0,0,17.067272186279297,17179869184,9663676416,11955109888,8185708544
204,1740036354134,3228,3228,3228,3228,3228,3228,3228,3228,55.461769104003906,55.721534729003906,55.48486328125,56.3442497253418,54.37946319580078,54.386104583740234,55.16486740112305,53.8504524230957,56.76283645629883,55.02632141113281,100,95.23809814453125,50,19.047618865966797,20,10,5,5,14.154414176940918,17179869184,9663676416,11944722432,8185708544
200,1740036354339,3228,3228,3228,3228,3228,3228,3228,3228,55.461769104003906,55.721534729003906,55.48486328125,56.3442497253418,54.37946319580078,54.386104583740234,55.16486740112305,53.8504524230957,56.76283645629883,55.02632141113281,100,100,42.85714340209961,14.285715103149414,15.000000953674316,9.523809432983398,0,0,14.154414176940918,17179869184,9663676416,11919966208,8185708544
203,1740036354540,3228,3228,3228,3228,3228,3228,3228,3228,55.461769104003906,55.721534729003906,55.48486328125,56.3442497253418,54.37946319580078,54.386104583740234,55.16486740112305,53.8504524230957,56.76283645629883,55.02632141113281,100,100,15.789472579956055,35,15.000000953674316,10,4.761904716491699,4.761904716491699,14.154414176940918,17179869184,9663676416,11899289600,8185708544
202,1740036354746,3228,3228,3228,3228,3228,3228,3228,3228,55.32004165649414,55.58220291137695,55.53105926513672,56.05709457397461,54.22718811035156,54.09880065917969,55.061092376708984,53.833251953125,56.36643981933594,54.85211944580078,100,100,27.272727966308594,5.263157844543457,22.72727394104004,0,4.761904716491699,0,14.154414176940918,17179869184,9663676416,11932909568,8185708544
